Date,Metal,Industry,State,Region,Price,Demand_Index,Supply_Index,Dependency,Impact_Score,Volatility,Primary_Metal,Demand_Category,Price_Trend
2024-01-12,Lithium,Energy,Andhra Pradesh,South,5953.57,145.28,62.91,0.95,5655.89,0.0049,1,High,Rising
2024-01-12,Gold,Energy,Jammu and Kashmir,North,6410.28,73.2,136.81,0.43,2738.6,0.0075,0,Low,Rising
2024-01-12,Silver,Energy,Karnataka,South,89.11,38.71,132.05,0.39,34.33,0.0726,0,Low,Rising
2024-01-12,Nickel,Energy,Andhra Pradesh,South,2581.36,112.06,101.82,0.85,2194.16,0.0106,0,Medium,Rising
2024-01-12,Steel,Construction,Arunachal Pradesh,Northeast,129.71,96.94,136.34,0.95,123.22,0.0291,1,High,Rising
2024-01-12,Gold,Jewelry,West Bengal,East,5826.44,86.47,122.41,0.98,5709.92,0.0753,1,High,Rising
2024-01-13,Nickel,Jewelry,West Bengal,East,2426.03,25.59,87.72,0.34,814.27,0.0307,0,Low,Rising
2024-01-13,Copper,Energy,Odisha,East,1070.84,61.64,59.12,0.6,642.51,0.018,0,Low,Rising
2024-01-13,Nickel,Construction,West Bengal,East,2389.3,28.88,113.49,0.29,685.32,0.0557,0,Low,Rising
2024-01-13,Steel,Construction,Dadra and Nagar Haveli and Daman and Diu,West,123.03,97.16,138.03,0.95,116.88,0.0464,1,High,Rising
2024-01-13,Lithium,Automobile,Kerala,South,5930.12,16.59,90.42,0.23,1339.77,0.0118,0,Low,Rising
2024-01-13,Steel,Energy,Uttar Pradesh,North,118.75,41.34,131.62,0.36,42.35,0.1003,0,Low,Rising
2024-01-13,Steel,Energy,Andaman and Nicobar Islands,South,131.19,45.03,144.28,0.23,29.65,0.0092,0,Low,Rising
2024-01-13,Nickel,Electronics,Goa,West,2531.12,59.24,76.13,0.43,1093.21,0.0104,0,Low,Rising
2024-01-13,Copper,Energy,Gujarat,West,1103.55,86.79,62.98,0.6,662.13,0.0179,0,Low,Rising
2024-01-13,Platinum,Electronics,Uttar Pradesh,North,5577.65,78.43,124.72,0.48,2691.71,0.0192,0,Low,Rising
2024-01-13,Platinum,Electronics,Jharkhand,East,5701.41,47.44,139.58,0.47,2668.42,0.1066,0,Low,Rising
2024-01-13,Gold,Jewelry,Karnataka,South,6495.11,63.9,76.55,0.98,6365.2,0.0034,1,High,Rising
2024-01-13,Copper,Electronics,Mizoram,Northeast,1111.89,164.34,106.92,0.9,1000.7,0.0242,1,High,Rising
2024-01-13,Aluminum,Construction,Uttar Pradesh,North,238.8,148.44,51.55,0.85,202.98,0.0107,0,Medium,Rising
2024-01-13,Silver,Automobile,Meghalaya,Northeast,95.75,40.73,116.0,0.37,35.39,0.0054,0,Low,Rising
2024-01-13,Aluminum,Construction,Andhra Pradesh,South,241.73,73.5,120.5,0.85,205.47,0.0078,0,Medium,Rising
2024-01-13,Lithium,Energy,Sikkim,Northeast,5914.39,159.24,90.72,0.95,5618.67,0.0534,1,High,Rising
2024-01-13,Steel,Electronics,Ladakh,North,133.74,37.47,120.19,0.26,34.44,0.0466,0,Low,Rising
2024-01-13,Steel,Electronics,Madhya Pradesh,Central,125.48,73.65,117.65,0.39,49.11,0.0029,0,Low,Rising
2024-01-13,Gold,Automobile,Uttar Pradesh,North,6633.45,19.85,131.73,0.27,1783.13,0.0361,0,Low,Rising
2024-01-13,Lithium,Energy,Lakshadweep,South,5980.72,132.82,84.01,0.95,5681.68,0.0045,1,High,Rising
2024-01-13,Silver,Electronics,Madhya Pradesh,Central,90.26,39.79,70.77,0.75,67.7,0.0051,0,Medium,Rising
2024-01-13,Silver,Electronics,Rajasthan,North,95.01,142.47,104.64,0.75,71.26,0.038,0,Medium,Rising
2024-01-13,Lithium,Automobile,West Bengal,East,5775.92,47.7,79.01,0.43,2490.67,0.0336,0,Low,Rising
2024-01-13,Copper,Jewelry,Jharkhand,East,1039.03,16.93,68.82,0.22,231.58,0.0226,0,Low,Rising
2024-01-13,Gold,Electronics,Chandigarh,North,7242.29,124.11,129.95,0.85,6155.95,0.1555,0,Medium,Rising
2024-01-13,Platinum,Energy,Dadra and Nagar Haveli and Daman and Diu,West,5695.33,50.47,118.12,0.32,1805.48,0.0619,0,Low,Rising
2024-01-13,Silver,Automobile,Ladakh,North,87.54,49.71,57.12,0.27,23.74,0.0841,0,Low,Rising
2024-01-13,Nickel,Energy,Maharashtra,West,2586.98,96.21,63.86,0.85,2198.93,0.0265,0,Medium,Rising
2024-01-13,Platinum,Automobile,Goa,West,5204.1,27.26,123.23,0.22,1144.05,0.0597,0,Low,Rising
2024-01-13,Gold,Jewelry,Puducherry,South,6600.69,72.57,134.97,0.98,6468.67,0.0171,1,High,Rising
2024-01-13,Aluminum,Automobile,Meghalaya,Northeast,236.94,46.98,74.48,0.7,165.86,0.053,0,Medium,Rising
2024-01-13,Platinum,Jewelry,Kerala,South,5403.23,93.63,110.69,0.85,4592.74,0.0364,0,Medium,Rising
2024-01-13,Nickel,Automobile,Chhattisgarh,Central,2534.14,71.74,101.94,0.5,1267.07,0.0254,0,Low,Rising
2024-01-13,Gold,Automobile,Uttar Pradesh,North,6379.09,49.26,110.27,0.34,2186.83,0.0138,0,Low,Rising
2024-01-13,Aluminum,Energy,Mizoram,Northeast,247.85,11.07,144.02,0.22,54.26,0.001,0,Low,Rising
2024-01-13,Silver,Energy,Tamil Nadu,South,89.76,25.9,98.32,0.23,20.48,0.062,0,Low,Rising
2024-01-13,Gold,Automobile,Kerala,South,7068.18,36.27,87.17,0.32,2265.43,0.1079,0,Low,Rising
2024-01-13,Lithium,Electronics,Ladakh,North,5707.31,73.99,123.13,0.41,2360.9,0.0658,0,Low,Rising
2024-01-13,Copper,Construction,Lakshadweep,South,1104.93,89.48,103.97,0.5,552.47,0.0069,0,Low,Rising
2024-01-13,Steel,Jewelry,West Bengal,East,120.77,23.1,147.03,0.42,51.25,0.0322,0,Low,Rising
2024-01-13,Copper,Electronics,Andaman and Nicobar Islands,South,1075.09,82.77,134.27,0.9,967.58,0.0431,1,High,Rising
2024-01-13,Nickel,Automobile,Gujarat,West,2554.6,64.46,53.13,0.5,1277.3,0.0051,0,Low,Rising
2024-01-13,Lithium,Jewelry,Haryana,North,5946.57,70.62,131.57,0.49,2895.33,0.0124,0,Low,Rising
2024-01-13,Silver,Energy,Chhattisgarh,Central,95.38,26.12,62.15,0.2,19.47,0.0913,0,Low,Rising
2024-01-13,Lithium,Construction,Telangana,South,6063.61,43.89,112.31,0.36,2185.56,0.0314,0,Low,Rising
2024-01-13,Platinum,Jewelry,Uttarakhand,North,5667.39,61.3,97.39,0.85,4817.28,0.0412,0,Medium,Rising
2024-01-13,Gold,Jewelry,Nagaland,Northeast,6584.72,161.55,106.67,0.98,6453.03,0.0103,1,High,Rising
2024-01-14,Platinum,Construction,Mizoram,Northeast,5461.38,50.56,122.7,0.41,2230.21,0.0476,0,Low,Rising
2024-01-14,Silver,Energy,Tripura,Northeast,98.64,35.66,79.58,0.32,31.16,0.0515,0,Low,Rising
2024-01-14,Silver,Electronics,Nagaland,Northeast,97.2,78.03,71.82,0.75,72.9,0.0286,0,Medium,Rising
2024-01-14,Silver,Jewelry,Punjab,North,95.21,117.85,107.0,0.9,85.69,0.0415,1,High,Rising
2024-01-14,Nickel,Automobile,Delhi,North,2813.05,72.96,98.26,0.5,1406.53,0.1579,0,Low,Rising
2024-01-14,Lithium,Electronics,Lakshadweep,South,5862.74,46.74,90.49,0.45,2666.61,0.033,0,Low,Rising
2024-01-14,Platinum,Construction,Uttarakhand,North,5346.82,24.84,134.61,0.45,2416.77,0.0374,0,Low,Rising
2024-01-14,Silver,Automobile,Madhya Pradesh,Central,88.25,50.15,58.5,0.34,29.71,0.0286,0,Low,Rising
2024-01-14,Lithium,Energy,Andaman and Nicobar Islands,South,5883.95,116.12,135.75,0.95,5589.75,0.0261,1,High,Rising
2024-01-14,Nickel,Energy,Bihar,East,2461.47,114.42,56.51,0.85,2092.25,0.0062,0,Medium,Rising
2024-01-14,Steel,Construction,Odisha,East,122.59,149.6,144.39,0.95,116.46,0.0138,1,High,Rising
2024-01-14,Nickel,Automobile,Andaman and Nicobar Islands,South,2563.18,41.05,110.94,0.5,1281.59,0.0217,0,Low,Rising
2024-01-14,Gold,Jewelry,Delhi,North,6495.07,182.06,55.36,0.98,6365.17,0.0089,1,High,Rising
2024-01-14,Lithium,Jewelry,Uttarakhand,North,6036.84,27.93,89.87,0.33,1974.77,0.0425,0,Low,Rising
2024-01-14,Aluminum,Energy,Arunachal Pradesh,Northeast,249.77,23.26,89.78,0.23,58.61,0.0079,0,Low,Rising
2024-01-14,Lithium,Energy,Kerala,South,5893.17,114.88,142.79,0.95,5598.51,0.0231,1,High,Rising
2024-01-14,Lithium,Jewelry,Bihar,East,5730.79,40.08,81.99,0.28,1576.68,0.019,0,Low,Rising
2024-01-14,Copper,Electronics,Haryana,North,1089.88,83.21,67.11,0.9,980.89,0.0123,1,High,Rising
2024-01-14,Gold,Energy,Punjab,North,7081.14,39.8,111.87,0.28,2004.1,0.1238,0,Low,Rising
2024-01-14,Platinum,Automobile,Andaman and Nicobar Islands,South,5613.64,29.76,81.32,0.29,1619.93,0.0146,0,Low,Rising
2024-01-14,Nickel,Jewelry,Tripura,Northeast,2581.11,78.84,127.75,0.44,1136.53,0.0419,0,Low,Rising
2024-01-14,Steel,Automobile,Andhra Pradesh,South,134.97,97.54,108.15,0.8,107.98,0.0457,0,Medium,Rising
2024-01-14,Silver,Energy,Karnataka,South,89.34,65.93,77.89,0.43,38.15,0.0687,0,Low,Rising
2024-01-14,Aluminum,Electronics,Andaman and Nicobar Islands,South,224.89,24.16,85.57,0.36,80.74,0.0495,0,Low,Rising
2024-01-14,Silver,Electronics,West Bengal,East,91.33,38.86,102.32,0.75,68.5,0.039,0,Medium,Rising
2024-01-14,Nickel,Jewelry,Karnataka,South,2552.92,18.91,68.05,0.31,787.02,0.0283,0,Low,Rising
2024-01-14,Nickel,Energy,Arunachal Pradesh,Northeast,2638.75,116.56,56.48,0.85,2242.94,0.0053,0,Medium,Rising
2024-01-14,Lithium,Construction,Jammu and Kashmir,North,5926.47,59.5,141.29,0.4,2359.4,0.0065,0,Low,Rising
2024-01-14,Steel,Jewelry,Jammu and Kashmir,North,132.4,37.63,140.79,0.3,39.73,0.0334,0,Low,Rising
2024-01-14,Aluminum,Jewelry,Manipur,Northeast,241.83,33.84,74.04,0.29,69.72,0.0299,0,Low,Rising
2024-01-14,Gold,Construction,Dadra and Nagar Haveli and Daman and Diu,West,6633.07,39.6,74.94,0.29,1927.43,0.0488,0,Low,Rising
2024-01-14,Nickel,Jewelry,Nagaland,Northeast,2665.63,31.43,100.04,0.44,1162.33,0.0118,0,Low,Rising
2024-01-14,Nickel,Jewelry,Bihar,East,2418.37,21.12,123.57,0.38,922.24,0.0355,0,Low,Rising
2024-01-14,Steel,Energy,West Bengal,East,127.21,40.67,99.02,0.21,26.43,0.0333,0,Low,Rising
2024-01-14,Platinum,Construction,Andaman and Nicobar Islands,South,5556.45,66.58,148.25,0.44,2434.14,0.0008,0,Low,Rising
2024-01-14,Aluminum,Jewelry,Manipur,Northeast,267.07,24.7,132.96,0.4,107.92,0.0903,0,Low,Rising
2024-01-14,Gold,Jewelry,Gujarat,West,6437.3,149.35,86.19,0.98,6308.56,0.01,1,High,Rising
2024-01-14,Lithium,Jewelry,Gujarat,West,6348.12,50.45,114.5,0.32,2060.26,0.1648,0,Low,Rising
2024-01-14,Platinum,Construction,Haryana,North,5564.61,88.33,143.38,0.49,2723.67,0.016,0,Low,Rising
2024-01-15,Silver,Jewelry,Chandigarh,North,95.27,130.79,105.88,0.9,85.75,0.0427,1,High,Rising
2024-01-15,Gold,Construction,Andhra Pradesh,South,6483.77,46.76,132.95,0.43,2789.63,0.0058,0,Low,Rising
2024-01-15,Steel,Energy,Haryana,North,128.41,41.52,66.32,0.22,27.63,0.0058,0,Low,Rising
2024-01-15,Aluminum,Jewelry,Lakshadweep,South,249.05,23.01,77.41,0.3,74.46,0.0273,0,Low,Rising
2024-01-15,Platinum,Jewelry,Madhya Pradesh,Central,5084.48,54.03,136.12,0.85,4321.81,0.0639,0,Medium,Rising
2024-01-15,Copper,Jewelry,Jammu and Kashmir,North,999.18,42.72,146.58,0.49,486.59,0.1234,0,Low,Rising
2024-01-15,Copper,Electronics,Chhattisgarh,Central,1022.54,116.19,143.44,0.9,920.28,0.0568,1,High,Rising
2024-01-15,Copper,Construction,Jammu and Kashmir,North,1106.72,83.63,57.72,0.5,553.36,0.0084,0,Low,Rising
2024-01-15,Gold,Automobile,Haryana,North,6359.07,30.02,86.65,0.39,2461.24,0.0179,0,Low,Rising
2024-01-15,Lithium,Automobile,Chandigarh,North,5701.25,79.57,91.11,0.46,2645.66,0.0664,0,Low,Rising
2024-01-15,Steel,Jewelry,Himachal Pradesh,North,125.9,67.52,144.75,0.46,57.59,0.0305,0,Low,Rising
2024-01-15,Silver,Automobile,Dadra and Nagar Haveli and Daman and Diu,West,92.9,64.85,93.86,0.4,37.49,0.0189,0,Low,Rising
2024-01-15,Lithium,Electronics,Assam,Northeast,6159.85,40.2,77.13,0.34,2063.57,0.0259,0,Low,Rising
2024-01-15,Aluminum,Construction,Chhattisgarh,Central,247.25,104.04,56.61,0.85,210.16,0.067,0,Medium,Rising
2024-01-15,Gold,Energy,Arunachal Pradesh,Northeast,6701.14,62.54,107.34,0.46,3073.36,0.0116,0,Low,Rising
2024-01-15,Silver,Jewelry,Manipur,Northeast,95.82,134.92,73.74,0.9,86.24,0.0068,1,High,Rising
2024-01-15,Aluminum,Energy,Telangana,South,243.21,62.02,65.07,0.4,98.23,0.001,0,Low,Rising
2024-01-15,Silver,Automobile,Gujarat,West,95.12,59.25,102.53,0.49,46.55,0.0556,0,Low,Rising
2024-01-15,Platinum,Jewelry,Jammu and Kashmir,North,5461.4,73.18,86.09,0.85,4642.19,0.0093,0,Medium,Rising
2024-01-15,Gold,Jewelry,Tamil Nadu,South,6378.65,142.14,143.59,0.98,6251.07,0.0262,1,High,Rising
2024-01-15,Lithium,Construction,Maharashtra,West,6418.96,50.36,65.05,0.41,2632.03,0.027,0,Low,Rising
2024-01-15,Platinum,Construction,Karnataka,South,5515.89,27.92,148.4,0.28,1567.97,0.0091,0,Low,Rising
2024-01-15,Copper,Jewelry,Puducherry,South,1149.24,50.0,80.38,0.38,439.14,0.0468,0,Low,Rising
2024-01-15,Silver,Electronics,Goa,West,91.5,127.41,98.4,0.75,68.63,0.0042,0,Medium,Rising
2024-01-15,Gold,Construction,Madhya Pradesh,Central,6478.88,36.03,62.71,0.46,2979.28,0.0441,0,Low,Rising
2024-01-15,Steel,Automobile,Madhya Pradesh,Central,124.1,155.92,111.95,0.8,99.28,0.0113,0,Medium,Rising
2024-01-15,Platinum,Energy,Ladakh,North,5437.13,18.94,85.57,0.31,1670.1,0.0153,0,Low,Rising
2024-01-15,Copper,Automobile,Sikkim,Northeast,1163.94,53.14,115.38,0.6,698.37,0.0378,0,Low,Rising
2024-01-15,Nickel,Energy,Odisha,East,2482.19,92.27,116.37,0.85,2109.86,0.0083,0,Medium,Rising
2024-01-15,Nickel,Jewelry,Puducherry,South,2569.08,48.93,93.36,0.25,632.11,0.0175,0,Low,Rising
2024-01-15,Platinum,Energy,Goa,West,5299.48,34.07,84.98,0.38,2040.06,0.0361,0,Low,Rising
2024-01-15,Platinum,Energy,Jharkhand,East,5307.58,76.48,52.13,0.4,2111.85,0.0061,0,Low,Rising
2024-01-15,Aluminum,Construction,Nagaland,Northeast,234.17,68.52,97.44,0.85,199.05,0.0666,0,Medium,Rising
2024-01-15,Platinum,Jewelry,Puducherry,South,5581.67,156.95,107.96,0.85,4744.42,0.0069,0,Medium,Rising
2024-01-15,Gold,Automobile,Bihar,East,6649.92,35.05,89.19,0.36,2392.13,0.0923,0,Low,Rising
2024-01-15,Nickel,Automobile,Meghalaya,Northeast,2664.42,58.97,108.1,0.5,1332.21,0.0114,0,Low,Rising
2024-01-15,Steel,Electronics,Dadra and Nagar Haveli and Daman and Diu,West,120.12,32.9,81.07,0.39,46.98,0.0755,0,Low,Rising
2024-01-15,Silver,Jewelry,Lakshadweep,South,93.91,80.43,63.73,0.9,84.52,0.0055,1,High,Rising
2024-01-16,Copper,Construction,Bihar,East,1048.25,98.62,52.38,0.5,524.12,0.0108,0,Low,Rising
2024-01-16,Copper,Automobile,Meghalaya,Northeast,1149.51,45.24,104.51,0.6,689.71,0.0206,0,Low,Rising
2024-01-16,Aluminum,Electronics,Chandigarh,North,234.96,77.08,67.63,0.48,113.63,0.0301,0,Low,Rising
2024-01-16,Aluminum,Electronics,Odisha,East,241.59,52.03,86.41,0.5,119.63,0.0507,0,Low,Rising
2024-01-16,Copper,Energy,Bihar,East,1077.19,96.05,74.14,0.6,646.31,0.0261,0,Low,Rising
2024-01-16,Lithium,Construction,Andaman and Nicobar Islands,South,4916.89,43.81,82.25,0.3,1478.06,0.0209,0,Low,Rising
2024-01-16,Aluminum,Electronics,Meghalaya,Northeast,241.43,76.63,104.45,0.44,106.25,0.0322,0,Low,Rising
2024-01-16,Steel,Construction,Andaman and Nicobar Islands,South,136.8,47.67,148.0,0.95,129.96,0.0633,1,High,Rising
2024-01-16,Gold,Automobile,Ladakh,North,5968.95,39.36,102.12,0.23,1382.08,0.0945,0,Low,Rising
2024-01-16,Silver,Construction,Goa,West,87.1,16.54,95.81,0.21,18.4,0.0765,0,Low,Rising
2024-01-16,Nickel,Energy,Gujarat,West,3064.28,90.3,58.72,0.85,2604.64,0.0395,0,Medium,Rising
2024-01-16,Steel,Automobile,Maharashtra,West,133.64,44.97,143.07,0.8,106.91,0.0583,0,Medium,Rising
2024-01-16,Copper,Electronics,Chandigarh,North,1125.25,126.08,72.82,0.9,1012.73,0.0311,1,High,Rising
2024-01-16,Gold,Automobile,Puducherry,South,6003.08,59.28,114.62,0.38,2307.66,0.0992,0,Low,Rising
2024-01-16,Platinum,Automobile,Arunachal Pradesh,Northeast,5728.2,49.97,93.06,0.28,1575.8,0.016,0,Low,Rising
2024-01-16,Nickel,Construction,Bihar,East,2398.48,34.01,135.6,0.34,808.09,0.0482,0,Low,Rising
2024-01-16,Aluminum,Construction,Uttarakhand,North,234.81,115.7,56.66,0.85,199.59,0.0309,0,Medium,Rising
2024-01-16,Copper,Energy,Madhya Pradesh,Central,1114.44,75.35,116.42,0.6,668.66,0.0593,0,Low,Rising
2024-01-16,Gold,Energy,Lakshadweep,South,6046.58,60.68,115.37,0.4,2408.81,0.0908,0,Low,Rising
2024-01-16,Gold,Energy,Kerala,South,6670.44,47.4,119.92,0.47,3129.68,0.0304,0,Low,Rising
2024-01-16,Copper,Construction,Punjab,North,1066.56,36.29,104.31,0.5,533.28,0.0408,0,Low,Rising
2024-01-16,Copper,Energy,Delhi,North,1078.94,77.88,137.81,0.6,647.36,0.0256,0,Low,Rising
2024-01-16,Steel,Automobile,Jammu and Kashmir,North,125.61,73.27,128.91,0.8,100.49,0.0334,0,Medium,Rising
2024-01-16,Aluminum,Electronics,Chandigarh,North,224.39,85.65,106.8,0.44,99.12,0.0819,0,Low,Rising
2024-01-16,Aluminum,Construction,Tamil Nadu,South,237.3,169.69,59.39,0.85,201.7,0.0299,0,Medium,Rising
2024-01-16,Lithium,Construction,Andaman and Nicobar Islands,South,5746.08,21.97,59.44,0.3,1750.17,0.0693,0,Low,Rising
2024-01-16,Gold,Jewelry,Jharkhand,East,6018.7,86.15,50.26,0.98,5898.33,0.0366,1,High,Rising
2024-01-16,Aluminum,Jewelry,Nagaland,Northeast,251.91,43.37,131.97,0.41,102.44,0.0177,0,Low,Rising
2024-01-16,Platinum,Jewelry,Chandigarh,North,5547.65,159.35,92.71,0.85,4715.51,0.0119,0,Medium,Rising
2024-01-16,Silver,Construction,Ladakh,North,94.82,45.44,83.36,0.26,24.63,0.0354,0,Low,Rising
2024-01-16,Aluminum,Automobile,Dadra and Nagar Haveli and Daman and Diu,West,335.76,110.31,84.06,0.7,235.03,0.0373,0,Medium,Rising
2024-01-16,Aluminum,Construction,Kerala,South,223.26,139.09,52.28,0.85,189.77,0.0981,0,Medium,Rising
2024-01-16,Gold,Automobile,Delhi,North,6508.78,32.17,134.14,0.34,2222.64,0.0114,0,Low,Rising
2024-01-16,Copper,Jewelry,Haryana,North,1128.46,60.9,60.88,0.35,390.81,0.0351,0,Low,Rising
2024-01-16,Nickel,Construction,Jharkhand,East,2395.65,62.22,85.26,0.4,957.63,0.0502,0,Low,Rising
2024-01-16,Silver,Construction,Andaman and Nicobar Islands,South,88.94,51.49,62.66,0.28,24.97,0.0747,0,Low,Rising
2024-01-16,Copper,Automobile,Punjab,North,1131.35,63.15,104.95,0.6,678.81,0.0386,0,Low,Rising
2024-01-16,Copper,Construction,Delhi,North,1103.26,96.81,145.47,0.5,551.63,0.0042,0,Low,Rising
2024-01-16,Copper,Jewelry,Ladakh,North,1123.42,67.39,100.45,0.4,450.45,0.0289,0,Low,Rising
2024-01-16,Platinum,Automobile,Himachal Pradesh,North,5294.5,46.13,50.58,0.26,1389.91,0.0502,0,Low,Rising
2024-01-16,Silver,Jewelry,Andaman and Nicobar Islands,South,91.94,125.98,127.32,0.9,82.75,0.0261,1,High,Rising
2024-01-17,Lithium,Energy,Puducherry,South,5825.32,65.37,125.33,0.95,5534.05,0.0429,1,High,Rising
2024-01-17,Silver,Energy,Jharkhand,East,119.74,35.61,133.72,0.23,27.18,0.0189,0,Low,Rising
2024-01-17,Copper,Jewelry,Rajasthan,North,1082.93,47.93,64.55,0.35,377.19,0.0207,0,Low,Rising
2024-01-17,Aluminum,Construction,Telangana,South,262.17,100.25,126.54,0.85,222.84,0.0906,0,Medium,Rising
2024-01-17,Aluminum,Electronics,Punjab,North,213.46,20.31,72.67,0.22,47.06,0.1356,0,Low,Rising
2024-01-17,Silver,Automobile,Tripura,Northeast,91.97,24.5,136.01,0.27,24.66,0.0538,0,Low,Rising
2024-01-17,Nickel,Energy,Kerala,South,2660.06,168.81,70.2,0.85,2261.05,0.0423,0,Medium,Rising
2024-01-17,Copper,Energy,Karnataka,South,1035.92,60.66,79.03,0.6,621.55,0.0906,0,Low,Rising
2024-01-17,Platinum,Construction,Madhya Pradesh,Central,5360.76,59.28,65.9,0.33,1765.53,0.0059,0,Low,Rising
2024-01-17,Steel,Energy,Madhya Pradesh,Central,128.56,38.5,126.44,0.49,63.07,0.0336,0,Low,Rising
2024-01-17,Nickel,Electronics,Odisha,East,2579.19,19.11,125.78,0.34,873.34,0.0751,0,Low,Rising
2024-01-17,Silver,Energy,Assam,Northeast,98.69,24.59,111.41,0.31,30.97,0.053,0,Low,Rising
2024-01-17,Gold,Construction,Meghalaya,Northeast,9135.49,24.61,147.21,0.34,3077.01,0.0526,0,Low,Rising
2024-01-17,Steel,Automobile,Goa,West,121.52,66.32,115.39,0.8,97.21,0.0618,0,Medium,Rising
2024-01-17,Lithium,Automobile,Madhya Pradesh,Central,5478.41,28.54,118.37,0.31,1690.68,0.0835,0,Low,Rising
2024-01-17,Platinum,Automobile,Odisha,East,5024.0,50.93,121.64,0.36,1789.11,0.0662,0,Low,Rising
2024-01-17,Copper,Construction,Mizoram,Northeast,1142.68,77.72,118.65,0.5,571.34,0.0125,0,Low,Rising
2024-01-17,Nickel,Energy,Chhattisgarh,Central,2576.5,45.13,62.5,0.85,2190.02,0.0556,0,Medium,Rising
2024-01-17,Platinum,Construction,Arunachal Pradesh,Northeast,5793.58,32.34,102.41,0.27,1572.75,0.0316,0,Low,Rising
2024-01-17,Nickel,Energy,Telangana,South,2530.7,106.01,60.46,0.85,2151.09,0.0414,0,Medium,Rising
2024-01-17,Gold,Construction,Lakshadweep,South,6583.57,28.94,115.39,0.49,3207.14,0.0135,0,Low,Rising
2024-01-17,Silver,Construction,Manipur,Northeast,98.74,47.95,87.75,0.31,30.54,0.0537,0,Low,Rising
2024-01-17,Copper,Automobile,Chhattisgarh,Central,1063.76,83.95,112.64,0.6,638.26,0.0047,0,Low,Rising
2024-01-17,Gold,Construction,Mizoram,Northeast,6832.35,38.44,115.29,0.49,3321.95,0.0365,0,Low,Rising
2024-01-17,Lithium,Automobile,Delhi,North,5878.22,30.31,145.52,0.26,1524.11,0.0071,0,Low,Rising
2024-01-17,Gold,Construction,Karnataka,South,6640.59,55.26,82.67,0.42,2772.41,0.0245,0,Low,Rising
2024-01-17,Copper,Energy,Meghalaya,Northeast,1106.72,33.36,108.79,0.6,664.03,0.0303,0,Low,Rising
2024-01-17,Copper,Automobile,Karnataka,South,1129.57,59.48,111.12,0.6,677.74,0.023,0,Low,Rising
2024-01-17,Platinum,Electronics,Manipur,Northeast,5686.94,79.65,50.6,0.48,2708.27,0.0062,0,Low,Rising
2024-01-17,Aluminum,Energy,Mizoram,Northeast,240.75,18.4,79.03,0.25,59.47,0.0356,0,Low,Rising
2024-01-17,Lithium,Construction,Assam,Northeast,5880.32,42.04,92.96,0.36,2132.84,0.0613,0,Low,Rising
2024-01-17,Silver,Energy,Himachal Pradesh,North,95.09,19.88,92.5,0.24,23.06,0.0401,0,Low,Rising
2024-01-17,Steel,Construction,Jammu and Kashmir,North,126.07,105.13,67.9,0.95,119.76,0.0289,1,High,Rising
2024-01-17,Gold,Energy,Madhya Pradesh,Central,6364.26,45.69,137.12,0.35,2207.34,0.0208,0,Low,Rising
2024-01-17,Lithium,Automobile,Himachal Pradesh,North,5823.08,26.91,85.6,0.32,1890.11,0.0251,0,Low,Rising
2024-01-17,Silver,Automobile,Assam,Northeast,92.22,61.38,66.28,0.46,42.22,0.0498,0,Low,Rising
2024-01-17,Platinum,Energy,Tamil Nadu,South,5361.44,46.98,97.58,0.24,1285.11,0.0465,0,Low,Rising
2024-01-17,Silver,Energy,Jharkhand,East,91.66,60.92,125.48,0.32,29.72,0.0452,0,Low,Rising
2024-01-17,Nickel,Jewelry,Meghalaya,Northeast,2682.9,35.77,107.8,0.35,927.77,0.024,0,Low,Rising
2024-01-17,Nickel,Electronics,Goa,West,2512.93,56.01,128.77,0.44,1100.49,0.0207,0,Low,Rising
2024-01-17,Steel,Automobile,Dadra and Nagar Haveli and Daman and Diu,West,123.8,69.73,83.66,0.8,99.04,0.0392,0,Medium,Rising
2024-01-17,Silver,Jewelry,Lakshadweep,South,93.05,100.8,50.27,0.9,83.75,0.0079,1,High,Rising
2024-01-17,Copper,Electronics,Mizoram,Northeast,1094.6,99.17,71.57,0.9,985.14,0.0447,1,High,Rising
2024-01-17,Silver,Energy,Haryana,North,89.55,31.51,119.84,0.28,25.39,0.0503,0,Low,Rising
2024-01-17,Gold,Electronics,Jharkhand,East,6558.02,111.38,138.46,0.85,5574.32,0.0735,0,Medium,Rising
2024-01-17,Gold,Electronics,Karnataka,South,6422.55,164.07,51.33,0.85,5459.16,0.0178,0,Medium,Rising
2024-01-17,Aluminum,Automobile,Arunachal Pradesh,Northeast,235.21,66.13,149.89,0.7,164.64,0.062,0,Medium,Rising
2024-01-18,Copper,Electronics,Uttar Pradesh,North,1219.18,154.15,50.96,0.9,1097.26,0.1464,1,High,Rising
2024-01-18,Aluminum,Jewelry,Jammu and Kashmir,North,248.76,74.18,93.2,0.47,117.85,0.0373,0,Low,Rising
2024-01-18,Copper,Automobile,West Bengal,East,1031.43,40.28,110.66,0.6,618.86,0.0321,0,Low,Rising
2024-01-18,Silver,Energy,Nagaland,Northeast,99.26,70.42,107.16,0.41,40.22,0.0622,0,Low,Rising
2024-01-18,Steel,Electronics,Tripura,Northeast,126.67,67.57,123.08,0.47,59.84,0.0586,0,Low,Rising
